,File,Duration
14864,812205003483287.wav,269.1
14865,812205003487555.wav,82.5
14866,812205003494548.wav,85.98
14867,812205003467551.wav,93.48
14868,812205003480439.wav,116.7
14869,812205003489169.wav,150.54
14870,812205003468443.wav,217.98
14871,812205003463880.wav,194.76
14872,812205003490401.wav,69.0
14873,812205003479832.wav,59.4
14874,812205003484886.wav,79.02
14875,812205003480294.wav,102.0
14876,812205003489916.wav,33.0
14877,812205003466228.wav,187.86
14878,812205003491288.wav,80.7
14879,812205003492363.wav,37.38
14880,812205003480024.wav,339.18
14881,812205003467982.wav,276.54
14882,812205003487440.wav,44.76
14883,812205003491037.wav,136.44
14884,812205003480062.wav,52.68
14885,812205003481570.wav,50.1
14886,812205003467848.wav,49.5
14887,812205003477744.wav,133.14
14888,812205003497742.wav,77.76
14889,812205003472376.wav,87.78
14890,812205003465695.wav,177.6
14891,812205003479085.wav,69.18
14892,812205003467084.wav,207.84
14893,812205003488243.wav,88.8
14894,812205003492686.wav,52.08
14895,812205003487049.wav,100.68
14896,812205003498256.wav,55.56
14897,812205003485367.wav,58.38
14898,812205003472728.wav,49.26
14899,812205003475896.wav,44.34
14900,812205003480193.wav,145.32
14901,812205003484304.wav,78.54
14902,812205003465532.wav,583.08
14903,812205003490906.wav,246.6
14904,812205003494078.wav,43.08
14905,812205003473799.wav,38.82
14906,812205003483570.wav,101.94
14907,812205003474081.wav,312.84
14908,812205003465442.wav,30.54
14909,812205003466930.wav,614.58
14910,812205003466844.wav,368.22
14911,812205003465934.wav,50.58
14912,812205003493951.wav,83.22
14913,812205003485970.wav,269.58
14914,812205003481502.wav,167.82
14915,812205003477225.wav,132.48
14916,812205003494450.wav,43.74
14917,812205003472132.wav,39.72
14918,812205003471069.wav,239.28
14919,812205003485005.wav,361.56
14920,812205003472158.wav,494.16
14921,812205003472188.wav,149.22
14922,812205003474451.wav,39.6
14923,812205003473851.wav,34.14
14924,812205003467335.wav,49.32
14925,812205003462804.wav,42.24
14926,812205003488895.wav,125.28
14927,812205003497944.wav,181.68
14928,812205003493633.wav,41.76
14929,812205003464318.wav,109.38
14930,812205003471320.wav,486.54
14931,812205003474226.wav,30.24
14932,812205003485423.wav,34.08
14933,812205003465612.wav,625.44
14934,812205003493262.wav,71.7
14935,812205003483201.wav,40.32
14936,812205003462274.wav,97.32
14937,812205003480083.wav,872.76
14938,812205003477771.wav,80.7
14939,812205003467547.wav,208.32
14940,812205003478905.wav,113.94
14941,812205003480205.wav,30.96
14942,812205003473691.wav,49.26
14943,812205003494505.wav,216.6
14944,812205003483092.wav,35.94
14945,812205003485563.wav,36.0
14946,812205003478970.wav,335.4
14947,812205003464803.wav,42.54
14948,812205003496516.wav,135.78
14949,812205003472692.wav,51.12
14950,812205003468476.wav,346.26
14951,812205003498121.wav,57.72
14952,812205003496114.wav,38.76
14953,812205003465693.wav,402.42
14954,812205003476049.wav,143.4
14955,812205003482323.wav,79.56
14956,812205003489008.wav,788.34
14957,812205003495029.wav,32.58
14958,812205003467268.wav,51.84
14959,812205003462469.wav,112.02
14960,812205003469523.wav,40.08
14961,812205003462666.wav,57.36
14962,812205003468777.wav,77.4
14963,812205003478411.wav,337.68
14964,812205003462602.wav,320.16
14965,812205003463921.wav,122.34
14966,812205003466694.wav,464.64
14967,812205003494517.wav,91.32
14968,812205003479657.wav,200.82
14969,812205003470564.wav,48.72
14970,812205003490952.wav,134.46
14971,812205003491564.wav,1015.68
14972,812205003492502.wav,33.36
14973,812205003486674.wav,396.18
14974,812205003486281.wav,35.76
14975,812205003488298.wav,65.76
14976,812205003471158.wav,163.08
14977,812205003463367.wav,505.98
14978,812205003491550.wav,54.78
14979,812205003482795.wav,49.08
14980,812205003471789.wav,94.68
14981,812205003482515.wav,44.16
14982,812205003480935.wav,83.52
14983,812205003473391.wav,96.48
14984,812205003486277.wav,55.26
14985,812205003495001.wav,134.76
14986,812205003483248.wav,44.28
14987,812205003484050.wav,46.56
14988,812205003487193.wav,171.48
14989,812205003493177.wav,90.66
14990,812205003467614.wav,36.78
14991,812205003469180.wav,200.22
14992,812205003485575.wav,48.0
14993,812205003465026.wav,62.28
14994,812205003483720.wav,57.3
14995,812205003482435.wav,90.84
14996,812205003478698.wav,322.68
14997,812205003468893.wav,233.34
14998,812205003492246.wav,787.98
14999,812205003472381.wav,135.84
15000,812205003474381.wav,134.94
15001,812205003474989.wav,66.9
15002,812205003476914.wav,67.44
15003,812205003486722.wav,90.84
15004,812205003475687.wav,172.98
15005,812205003471897.wav,54.48
15006,812205003489481.wav,44.16
15007,812205003467552.wav,78.12
15008,812205003468038.wav,496.62
15009,812205003495209.wav,182.34
15010,812205003481248.wav,334.44
15011,812205003490445.wav,33.78
15012,812205003483845.wav,330.54
15013,812205003489464.wav,48.66
15014,812205003472576.wav,33.66
15015,812205003497396.wav,61.5
15016,812205003473530.wav,38.4
15017,812205003479541.wav,280.5
15018,812205003471528.wav,99.54
15019,812205003474360.wav,54.42
15020,812205003487269.wav,147.3
15021,812205003474515.wav,46.74
15022,812205003482639.wav,635.7
15023,812205003495920.wav,32.28
15024,812205003478193.wav,429.72
15025,812205003491225.wav,37.2
15026,812205003495174.wav,306.6
15027,812205003486042.wav,30.0
15028,812205003477295.wav,30.18
15029,812205003468888.wav,70.56
15030,812205003497790.wav,307.38
15031,812205003467663.wav,101.52
15032,812205003495290.wav,159.12
15033,812205003486677.wav,30.9
15034,812205003474874.wav,38.88
15035,812205003463896.wav,51.48
15036,812205003489445.wav,73.38
15037,812205003480992.wav,34.92
15038,812205003492123.wav,57.48
15039,812205003491600.wav,493.26
15040,812205003490805.wav,75.06
15041,812205003488613.wav,57.18
15042,812205003489467.wav,48.12
15043,812205003496978.wav,70.14
15044,812205003485504.wav,35.16
15045,812205003477180.wav,473.1
15046,812205003466705.wav,391.68
15047,812205003478586.wav,57.54
15048,812205003489091.wav,220.08
15049,812205003480917.wav,56.76
15050,812205003472581.wav,36.12
15051,812205003472517.wav,141.72
15052,812205003471265.wav,31.32
15053,812205003472306.wav,580.56
15054,812205003478879.wav,42.24
15055,812205003491463.wav,59.4
15056,812205003491420.wav,91.5
15057,812205003474523.wav,378.42
15058,812205003474471.wav,32.16
15059,812205003478510.wav,33.78
15060,812205003491811.wav,46.14
15061,812205003486641.wav,35.7
15062,812205003491939.wav,30.42
15063,812205003464549.wav,52.98
15064,812205003497701.wav,59.82
15065,812205003487163.wav,890.04
15066,812205003490831.wav,61.62
15067,812205003472781.wav,427.38
15068,812205003476793.wav,436.62
15069,812205003477695.wav,190.68
15070,812205003476134.wav,113.94
15071,812205003481277.wav,487.02
15072,812205003491917.wav,43.74
15073,812205003497786.wav,71.22
15074,812205003482001.wav,433.14
15075,812205003485674.wav,617.94
15076,812205003467347.wav,335.1
15077,812205003495494.wav,118.08
15078,812205003495362.wav,54.66
15079,812205003484880.wav,73.8
15080,812205003465308.wav,714.9
15081,812205003478146.wav,186.42
15082,812205003473552.wav,36.3
15083,812205003496420.wav,42.6
15084,812205003491098.wav,32.58
15085,812205003480485.wav,60.84
15086,812205003493866.wav,39.9
15087,812205003492286.wav,646.92
15088,812205003468381.wav,834.48
15089,812205003479369.wav,118.44
15090,812205003495148.wav,160.56
15091,812205003497179.wav,325.32
15092,812205003487047.wav,266.04
15093,812205003465113.wav,247.44
15094,812205003498126.wav,79.62
15095,812205003486320.wav,63.48
15096,812205003497096.wav,54.3
15097,812205003474540.wav,33.18
15098,812205003480884.wav,42.24
15099,812205003482338.wav,461.34
15100,812205003473544.wav,79.02
15101,812205003494878.wav,495.72
15102,812205003489310.wav,35.04
15103,812205003477681.wav,698.1
15104,812205003493176.wav,646.68
15105,812205003465779.wav,210.66
15106,812205003483801.wav,51.6
15107,812205003476129.wav,70.68
15108,812205003465961.wav,84.3
15109,812205003475464.wav,347.94
15110,812205003467414.wav,349.02
15111,812205003462467.wav,289.86
15112,812205003489735.wav,39.78
15113,812205003471895.wav,42.84
15114,812205003488416.wav,122.34
15115,812205003466935.wav,321.48
15116,812205003483082.wav,366.72
15117,812205003481202.wav,95.16
15118,812205003470885.wav,306.6
15119,812205003480747.wav,125.34
15120,812205003490049.wav,62.64
15121,812205003464257.wav,483.96
15122,812205003485012.wav,59.94
15123,812205003482336.wav,761.46
15124,812205003481806.wav,99.48
15125,812205003463786.wav,59.64
15126,812205003492710.wav,96.96
15127,812205003477197.wav,182.88
15128,812205003474735.wav,163.14
15129,812205003480937.wav,46.8
15130,812205003492178.wav,88.98
15131,812205003464064.wav,162.24
15132,812205003466616.wav,87.18
15133,812205003486357.wav,124.92
15134,812205003462570.wav,69.9
15135,812205003497143.wav,36.42
15136,812205003493048.wav,136.62
15137,812205003497365.wav,197.34
15138,812205003486882.wav,40.38
15139,812205003480963.wav,518.82
15140,812205003468977.wav,144.18
15141,812205003491224.wav,44.7
15142,812205003466745.wav,96.0
15143,812205003489359.wav,44.46
15144,812205003463806.wav,39.96
15145,812205003490319.wav,384.66
15146,812205003477565.wav,94.62
15147,812205003462428.wav,30.24
15148,812205003483163.wav,32.76
15149,812205003487150.wav,46.68
15150,812205003481027.wav,784.14
15151,812205003484815.wav,40.14
15152,812205003485910.wav,55.92
15153,812205003470283.wav,115.68
15154,812205003483555.wav,565.86
15155,812205003479338.wav,61.26
15156,812205003497834.wav,90.0
15157,812205003473800.wav,399.9
15158,812205003482008.wav,288.9
15159,812205003493956.wav,59.88
15160,812205003480091.wav,44.1
15161,812205003491534.wav,30.42
15162,812205003478110.wav,433.5
15163,812205003476935.wav,335.22
15164,812205003470145.wav,97.2
15165,812205003476253.wav,40.08
15166,812205003483259.wav,404.4
15167,812205003474252.wav,507.06
15168,812205003497456.wav,54.54
15169,812205003474667.wav,64.56
15170,812205003485046.wav,30.18
15171,812205003494496.wav,57.12
15172,812205003489763.wav,391.8
15173,812205003467513.wav,144.0
15174,812205003473823.wav,113.7
15175,812205003481436.wav,77.46
15176,812205003468099.wav,45.48
15177,812205003464922.wav,53.04
15178,812205003492412.wav,723.54
15179,812205003482292.wav,39.48
15180,812205003471544.wav,38.64
15181,812205003493590.wav,1190.64
15182,812205003472860.wav,45.12
15183,812205003494304.wav,243.96
15184,812205003477456.wav,92.1
15185,812205003467541.wav,61.86
15186,812205003479855.wav,368.58
15187,812205003471520.wav,45.72
15188,812205003495518.wav,42.18
15189,812205003475796.wav,37.74
15190,812205003491345.wav,289.32
15191,812205003465495.wav,107.22
15192,812205003497195.wav,35.46
15193,812205003486326.wav,240.96
15194,812205003464676.wav,235.68
15195,812205003490190.wav,310.56
15196,812205003490446.wav,31.32
15197,812205003485827.wav,80.1
15198,812205003495335.wav,84.36
15199,812205003491080.wav,387.78
15200,812205003477317.wav,470.46
15201,812205003463944.wav,446.64
15202,812205003496344.wav,219.66
15203,812205003476500.wav,56.88
15204,812205003488294.wav,71.34
15205,812205003492294.wav,60.06
15206,812205003465517.wav,432.3
15207,812205003488373.wav,36.66
15208,812205003474563.wav,231.0
15209,812205003480478.wav,1083.48
15210,812205003484008.wav,94.86
15211,812205003478805.wav,56.34
15212,812205003482425.wav,235.62
15213,812205003496529.wav,515.34
15214,812205003477060.wav,83.88
15215,812205003470686.wav,178.98
15216,812205003463337.wav,37.26
15217,812205003497020.wav,59.1
15218,812205003497764.wav,30.66
15219,812205003494253.wav,381.96
15220,812205003468390.wav,48.66
15221,812205003469021.wav,52.56
15222,812205003468196.wav,257.1
15223,812205003480924.wav,293.58
15224,812205003479252.wav,69.12
15225,812205003475690.wav,114.66
15226,812205003470937.wav,293.94
15227,812205003463322.wav,51.72
15228,812205003480323.wav,53.1
15229,812205003481435.wav,35.22
15230,812205003493804.wav,54.6
15231,812205003480809.wav,46.32
15232,812205003479709.wav,52.14
15233,812205003472068.wav,447.3
15234,812205003474276.wav,55.56
15235,812205003478500.wav,367.5
15236,812205003467497.wav,100.8
15237,812205003462974.wav,162.72
15238,812205003469096.wav,38.64
15239,812205003467677.wav,44.16
15240,812205003483312.wav,215.52
15241,812205003478953.wav,38.94
15242,812205003475522.wav,66.42
15243,812205003485262.wav,325.02
15244,812205003463883.wav,35.1
15245,812205003466018.wav,73.74
15246,812205003481526.wav,44.1
15247,812205003465021.wav,32.1
15248,812205003477355.wav,60.66
15249,812205003468052.wav,50.76
15250,812205003467916.wav,92.94
15251,812205003466366.wav,182.46
15252,812205003489180.wav,124.2
15253,812205003497772.wav,332.52
15254,812205003484046.wav,31.86
15255,812205003475960.wav,411.66
15256,812205003467410.wav,406.5
15257,812205003494252.wav,238.32
15258,812205003483236.wav,45.12
15259,812205003462961.wav,93.72
15260,812205003498025.wav,46.26
15261,812205003486954.wav,33.3
15262,812205003477324.wav,152.4
15263,812205003479899.wav,70.62
15264,812205003495891.wav,213.96
15265,812205003473539.wav,33.3
15266,812205003474255.wav,176.22
15267,812205003487846.wav,325.26
15268,812205003492788.wav,63.12
15269,812205003487033.wav,393.48
15270,812205003485195.wav,49.56
15271,812205003487114.wav,371.58
15272,812205003475040.wav,49.26
15273,812205003493596.wav,37.02
15274,812205003495251.wav,109.62
15275,812205003475353.wav,69.36
15276,812205003491227.wav,32.94
15277,812205003470407.wav,184.68
15278,812205003490721.wav,63.78
15279,812205003469922.wav,79.56
15280,812205003471980.wav,491.88
15281,812205003488311.wav,215.34
15282,812205003478116.wav,211.68
15283,812205003476406.wav,415.74
15284,812205003468143.wav,398.94
15285,812205003463280.wav,303.0
15286,812205003496693.wav,67.08
15287,812205003495210.wav,142.8
15288,812205003487723.wav,83.46
15289,812205003487713.wav,64.32
15290,812205003478532.wav,134.58
15291,812205003487731.wav,81.48
15292,812205003497055.wav,48.72
15293,812205003465772.wav,35.88
15294,812205003479238.wav,39.48
15295,812205003478907.wav,44.7
15296,812205003467526.wav,69.36
15297,812205003477198.wav,85.14
15298,812205003469547.wav,51.0
15299,812205003478599.wav,537.72
15300,812205003465723.wav,406.02
15301,812205003496475.wav,39.18
15302,812205003472186.wav,54.48
15303,812205003464394.wav,143.82
15304,812205003482539.wav,42.42
15305,812205003488719.wav,106.68
15306,812205003497435.wav,543.96
15307,812205003464818.wav,336.9
15308,812205003476118.wav,338.04
15309,812205003462320.wav,254.4
15310,812205003476476.wav,80.64
15311,812205003467021.wav,417.36
15312,812205003467486.wav,41.88
15313,812205003496768.wav,43.98
15314,812205003480321.wav,192.84
15315,812205003495442.wav,53.88
15316,812205003471533.wav,245.76
15317,812205003490759.wav,73.86
15318,812205003488698.wav,96.54
15319,812205003495079.wav,267.3
15320,812205003480870.wav,474.96
15321,812205003491653.wav,34.74
15322,812205003468064.wav,79.92
15323,812205003474000.wav,62.7
15324,812205003476356.wav,91.14
15325,812205003474919.wav,50.04
15326,812205003462681.wav,144.72
15327,812205003483587.wav,45.6
15328,812205003491462.wav,49.44
15329,812205003492215.wav,34.5
15330,812205003476484.wav,30.3
15331,812205003484455.wav,257.76
15332,812205003496541.wav,193.26
15333,812205003477124.wav,80.64
15334,812205003463895.wav,270.78
15335,812205003475707.wav,378.96
15336,812205003464766.wav,47.22
15337,812205003496146.wav,160.98
15338,812205003487795.wav,30.72
15339,812205003463133.wav,37.2
15340,812205003477125.wav,157.98
15341,812205003465581.wav,177.48
15342,812205003491706.wav,33.84
15343,812205003489585.wav,188.88
15344,812205003462616.wav,192.9
15345,812205003465557.wav,687.06
15346,812205003498251.wav,111.96
15347,812205003477986.wav,60.96
15348,812205003472847.wav,499.2
15349,812205003463871.wav,114.6
15350,812205003469820.wav,112.14
15351,812205003464913.wav,89.28
15352,812205003480687.wav,31.38
15353,812205003483134.wav,204.36
15354,812205003462584.wav,205.68
15355,812205003474805.wav,701.28
15356,812205003477218.wav,469.56
15357,812205003492858.wav,230.04
15358,812205003463385.wav,37.2
15359,812205003472368.wav,188.22
15360,812205003487139.wav,319.32
15361,812205003496584.wav,149.7
15362,812205003497040.wav,223.32
15363,812205003469692.wav,216.36
15364,812205003467719.wav,32.82
15365,812205003474393.wav,184.68
15366,812205003467529.wav,32.52
15367,812205003462807.wav,116.16
15368,812205003462484.wav,584.82
15369,812205003496466.wav,73.02
15370,812205003493957.wav,71.58
15371,812205003485621.wav,31.08
15372,812205003467399.wav,97.8
15373,812205003492130.wav,109.56
15374,812205003484130.wav,641.94
15375,812205003478677.wav,325.14
15376,812205003478959.wav,512.88
15377,812205003463462.wav,129.18
15378,812205003491065.wav,31.44
15379,812205003471768.wav,73.62
15380,812205003492220.wav,530.4
15381,812205003488587.wav,75.48
15382,812205003489052.wav,64.2
15383,812205003495231.wav,173.46
15384,812205003473801.wav,97.2
15385,812205003483071.wav,30.06
15386,812205003492553.wav,37.98
15387,812205003491634.wav,139.14
15388,812205003476235.wav,345.36
15389,812205003462645.wav,103.68
15390,812205003494974.wav,75.54
15391,812205003476520.wav,73.8
15392,812205003479109.wav,59.64
15393,812205003489159.wav,110.82
15394,812205003472630.wav,36.84
15395,812205003474646.wav,357.48
15396,812205003481871.wav,30.18
15397,812205003478405.wav,30.3
15398,812205003486918.wav,270.18
15399,812205003467616.wav,44.7
15400,812205003462530.wav,319.8
15401,812205003487607.wav,41.28
15402,812205003489668.wav,320.28
15403,812205003477804.wav,445.08
15404,812205003484118.wav,55.5
15405,812205003490518.wav,31.5
15406,812205003483115.wav,55.86
15407,812205003493684.wav,242.04
15408,812205003470898.wav,39.54
15409,812205003494317.wav,231.66
15410,812205003465666.wav,277.56
15411,812205003462502.wav,621.96
15412,812205003483541.wav,45.96
15413,812205003468005.wav,40.02
15414,812205003467898.wav,44.1
15415,812205003466429.wav,95.46
15416,812205003487060.wav,143.16
15417,812205003493598.wav,77.94
15418,812205003468668.wav,256.68
15419,812205003466175.wav,163.74
15420,812205003464878.wav,180.96
15421,812205003466691.wav,180.0
15422,812205003472153.wav,35.58
15423,812205003480043.wav,80.7
15424,812205003478740.wav,33.0
15425,812205003487986.wav,654.36
15426,812205003464899.wav,33.78
15427,812205003496849.wav,142.68
15428,812205003478920.wav,53.7
15429,812205003484574.wav,407.04
15430,812205003472951.wav,113.82
15431,812205003463946.wav,247.44
15432,812205003492060.wav,133.32
15433,812205003465455.wav,396.18
15434,812205003477368.wav,349.56
15435,812205003497842.wav,228.18
15436,812205003474836.wav,115.32
15437,812205003486375.wav,43.38
15438,812205003497642.wav,207.66
15439,812205003477905.wav,46.32
15440,812205003492422.wav,456.96
15441,812205003463610.wav,587.16
15442,812205003491234.wav,634.74
15443,812205003482296.wav,326.34
15444,812205003492242.wav,298.32
15445,812205003488376.wav,78.78
15446,812205003485996.wav,125.04
15447,812205003469381.wav,43.08
15448,812205003490227.wav,95.58
15449,812205003477014.wav,218.7
15450,812205003467985.wav,46.5
15451,812205003484198.wav,128.88
15452,812205003475620.wav,44.04
15453,812205003493667.wav,68.1
15454,812205003476398.wav,52.68
15455,812205003489910.wav,51.48
15456,812205003471900.wav,68.88
15457,812205003492829.wav,255.54
15458,812205003488325.wav,281.94
15459,812205003494763.wav,884.22
15460,812205003466071.wav,132.84
15461,812205003489155.wav,82.44
15462,812205003468970.wav,355.32
15463,812205003469841.wav,96.24
15464,812205003497702.wav,1089.12
15465,812205003470301.wav,211.74
15466,812205003490273.wav,45.54
15467,812205003495880.wav,172.44
15468,812205003488983.wav,73.8
15469,812205003479936.wav,31.38
15470,812205003486073.wav,511.5
15471,812205003479287.wav,332.94
15472,812205003482825.wav,92.88
15473,812205003484154.wav,516.06
15474,812205003490092.wav,30.78
15475,812205003469980.wav,30.9
15476,812205003478976.wav,50.52
15477,812205003464839.wav,49.56
15478,812205003464338.wav,89.7
15479,812205003483367.wav,384.18
15480,812205003473339.wav,149.88
15481,812205003475138.wav,130.14
15482,812205003464325.wav,51.42
15483,812205003476970.wav,37.74
15484,812205003470482.wav,82.86
15485,812205003472933.wav,37.5
15486,812205003485594.wav,81.6
15487,812205003480732.wav,431.7
15488,812205003471076.wav,420.66
15489,812205003462705.wav,165.78
15490,812205003469703.wav,190.68
15491,812205003496912.wav,132.54
15492,812205003489665.wav,38.4
15493,812205003489423.wav,361.8
15494,812205003475820.wav,472.02
15495,812205003470620.wav,31.08
15496,812205003470756.wav,81.6
15497,812205003469693.wav,242.58
15498,812205003496679.wav,1086.48
15499,812205003489154.wav,85.74
15500,812205003477925.wav,635.94
15501,812205003478545.wav,47.76
15502,812205003466914.wav,245.22
15503,812205003476009.wav,35.82
15504,812205003470069.wav,41.1
15505,812205003468741.wav,145.74
15506,812205003485283.wav,142.44
15507,812205003495363.wav,43.5
15508,812205003492837.wav,39.48
15509,812205003462633.wav,99.84
15510,812205003478859.wav,55.74
15511,812205003477475.wav,53.04
15512,812205003476470.wav,57.96
15513,812205003470679.wav,169.44
15514,812205003475972.wav,146.4
15515,812205003480144.wav,81.18
15516,812205003477364.wav,183.54
15517,812205003477532.wav,84.3
15518,812205003493711.wav,47.04
15519,812205003481756.wav,37.98
15520,812205003469094.wav,576.54
15521,812205003492920.wav,57.36
15522,812205003495054.wav,55.08
15523,812205003481201.wav,176.88
15524,812205003467688.wav,51.0
15525,812205003489774.wav,524.58
15526,812205003481305.wav,606.06
15527,812205003470214.wav,609.36
15528,812205003484907.wav,32.1
15529,812205003475094.wav,415.08
15530,812205003464316.wav,48.36
15531,812205003468063.wav,419.82
15532,812205003497367.wav,116.16
15533,812205003494580.wav,199.08
15534,812205003473356.wav,32.82
15535,812205003465478.wav,206.76
15536,812205003476538.wav,35.88
15537,812205003462093.wav,30.3
15538,812205003490571.wav,304.2
15539,812205003490205.wav,74.94
15540,812205003469525.wav,565.02
15541,812205003479816.wav,39.06
15542,812205003482580.wav,51.6
15543,812205003485219.wav,130.98
15544,812205003494436.wav,458.46
15545,812205003487560.wav,76.74
15546,812205003473280.wav,67.92
15547,812205003469017.wav,145.56
15548,812205003489442.wav,66.54
15549,812205003466535.wav,250.14
15550,812205003497400.wav,220.08
15551,812205003487284.wav,55.56
15552,812205003471626.wav,38.82
15553,812205003479900.wav,41.28
15554,812205003468526.wav,33.3
15555,812205003473464.wav,526.2
15556,812205003464010.wav,97.5
15557,812205003496015.wav,252.6
15558,812205003482375.wav,42.12
15559,812205003494710.wav,69.96
15560,812205003496908.wav,38.88
15561,812205003494907.wav,241.26
15562,812205003465277.wav,185.52
15563,812205003482028.wav,30.12
15564,812205003497289.wav,616.68
15565,812205003478617.wav,217.2
15566,812205003489606.wav,107.52
15567,812205003464789.wav,107.76
15568,812205003485924.wav,544.02
15569,812205003462475.wav,333.6
15570,812205003483335.wav,141.54
15571,812205003467662.wav,252.42
15572,812205003487217.wav,81.54
15573,812205003477748.wav,73.44
15574,812205003462565.wav,125.16
15575,812205003465761.wav,58.92
15576,812205003496634.wav,49.86
15577,812205003466571.wav,674.88
15578,812205003470190.wav,75.12
15579,812205003463539.wav,274.38
15580,812205003473390.wav,48.24
15581,812205003464005.wav,96.06
15582,812205003463704.wav,294.42
15583,812205003493963.wav,183.72
15584,812205003478576.wav,87.06
15585,812205003485612.wav,83.82
15586,812205003475965.wav,50.7
15587,812205003492190.wav,39.54
15588,812205003472912.wav,488.34
15589,812205003470035.wav,157.14
15590,812205003473559.wav,66.0
15591,812205003482549.wav,36.9
15592,812205003464029.wav,47.94
15593,812205003491679.wav,34.26
15594,812205003465930.wav,31.62
15595,812205003482444.wav,126.9
15596,812205003493015.wav,279.42
15597,812205003488562.wav,68.1
15598,812205003491836.wav,340.86
15599,812205003486678.wav,31.8
15600,812205003481024.wav,46.08
15601,812205003476094.wav,59.52
15602,812205003469867.wav,43.44
15603,812205003473560.wav,370.56
15604,812205003486670.wav,37.32
15605,812205003467704.wav,124.62
15606,812205003481422.wav,41.64
15607,812205003489433.wav,308.34
15608,812205003473407.wav,51.72
15609,812205003481997.wav,343.62
15610,812205003462120.wav,49.62
15611,812205003493003.wav,178.5
15612,812205003482911.wav,68.16
15613,812205003497129.wav,152.7
15614,812205003491111.wav,39.54
15615,812205003466818.wav,46.2
15616,812205003467506.wav,92.16
15617,812205003464984.wav,79.98
15618,812205003494741.wav,462.12
15619,812205003470325.wav,110.4
15620,812205003482994.wav,61.62
15621,812205003478382.wav,57.12
15622,812205003493627.wav,66.12
15623,812205003488604.wav,58.62
15624,812205003490896.wav,54.06
15625,812205003481728.wav,274.62
15626,812205003475881.wav,287.28
15627,812205003495128.wav,33.54
15628,812205003462688.wav,324.48
15629,812205003479334.wav,54.54
15630,812205003496556.wav,655.74
15631,812205003486303.wav,89.7
15632,812205003480799.wav,46.56
15633,812205003483327.wav,245.28
15634,812205003462033.wav,31.86
15635,812205003469957.wav,133.86
15636,812205003474107.wav,42.96
15637,812205003490575.wav,33.66
15638,812205003468528.wav,374.94
15639,812205003474551.wav,35.76
15640,812205003469878.wav,232.62
15641,812205003464765.wav,33.42
15642,812205003494345.wav,91.2
15643,812205003478731.wav,272.64
15644,812205003484444.wav,116.7
15645,812205003472252.wav,43.56
15646,812205003495372.wav,187.5
15647,812205003476806.wav,620.22
15648,812205003477000.wav,44.94
15649,812205003484372.wav,180.24
15650,812205003466090.wav,252.54
15651,812205003462267.wav,112.98
15652,812205003483965.wav,261.18
15653,812205003484113.wav,102.66
15654,812205003487277.wav,408.6
15655,812205003464317.wav,103.86
15656,812205003484808.wav,90.66
15657,812205003475133.wav,392.7
15658,812205003493022.wav,513.42
15659,812205003469380.wav,49.14
15660,812205003481953.wav,220.8
15661,812205003490703.wav,65.4
15662,812205003494098.wav,53.64
15663,812205003490004.wav,102.72
15664,812205003497348.wav,111.24
15665,812205003480152.wav,30.54
15666,812205003490844.wav,170.82
15667,812205003470109.wav,48.42
15668,812205003497115.wav,46.62
15669,812205003467783.wav,62.4
15670,812205003470881.wav,380.88
15671,812205003480845.wav,121.56
15672,812205003492087.wav,53.7
15673,812205003470140.wav,332.4
15674,812205003480756.wav,289.44
15675,812205003490499.wav,770.22
15676,812205003493481.wav,46.74
15677,812205003472771.wav,50.76
15678,812205003478569.wav,51.78
15679,812205003493104.wav,45.18
15680,812205003484265.wav,86.7
15681,812205003477042.wav,127.68
15682,812205003466541.wav,330.9
15683,812205003462867.wav,146.34
15684,812205003469124.wav,94.26
15685,812205003484938.wav,48.3
15686,812205003476894.wav,712.74
15687,812205003489918.wav,334.2
15688,812205003468885.wav,213.54
15689,812205003480975.wav,100.02
15690,812205003467338.wav,335.16
15691,812205003464872.wav,86.52
15692,812205003494308.wav,206.22
15693,812205003488591.wav,46.86
15694,812205003488055.wav,49.92
15695,812205003473627.wav,112.68
15696,812205003464228.wav,62.58
15697,812205003486660.wav,175.38
15698,812205003496052.wav,32.52
15699,812205003467221.wav,109.02
15700,812205003474329.wav,71.46
15701,812205003466083.wav,74.28
15702,812205003491542.wav,112.2
15703,812205003497455.wav,100.26
15704,812205003477200.wav,111.66
15705,812205003473429.wav,214.38
15706,812205003484371.wav,31.56
15707,812205003480500.wav,47.64
15708,812205003479119.wav,57.54
15709,812205003463273.wav,359.94
15710,812205003484828.wav,152.04
15711,812205003468509.wav,611.34
15712,812205003470744.wav,140.94
15713,812205003491169.wav,59.28
15714,812205003494977.wav,513.72
15715,812205003473598.wav,131.34
15716,812205003470745.wav,68.22
15717,812205003496106.wav,282.48
15718,812205003463415.wav,103.92
15719,812205003465511.wav,60.12
15720,812205003495454.wav,156.84
15721,812205003491857.wav,76.68
15722,812205003480683.wav,190.86
15723,812205003476962.wav,203.58
15724,812205003479364.wav,154.56
15725,812205003479349.wav,351.9
15726,812205003490478.wav,593.16
15727,812205003485510.wav,45.0
15728,812205003469563.wav,241.44
15729,812205003462720.wav,338.88
15730,812205003492508.wav,565.56
15731,812205003482186.wav,203.04
15732,812205003487730.wav,71.1
15733,812205003478314.wav,485.46
15734,812205003496155.wav,36.36
15735,812205003473778.wav,127.02
15736,812205003492299.wav,32.1
15737,812205003472691.wav,79.74
